   0.0000000e+00	  -1.7975000e-05	
   5.0000000e-03	  -1.8041000e-05	
   1.0000000e-02	  -1.7877000e-05	
   1.5000000e-02	  -1.7944000e-05	
   2.0000000e-02	  -1.7783000e-05	
   2.5000000e-02	  -1.7833000e-05	
   3.0000000e-02	  -1.7658000e-05	
   3.5000000e-02	  -1.7751000e-05	
   4.0000000e-02	  -1.7529000e-05	
   4.5000000e-02	  -1.7512000e-05	
   5.0000000e-02	  -1.7376000e-05	
   5.5000000e-02	  -1.7586000e-05	
   6.0000000e-02	  -1.7351000e-05	
   6.5000000e-02	  -1.7253000e-05	
   7.0000000e-02	  -1.7123000e-05	
   7.5000000e-02	  -1.7357000e-05	
   8.0000000e-02	  -1.7342000e-05	
   8.5000000e-02	  -1.7532000e-05	
   9.0000000e-02	  -1.7554000e-05	
   9.5000000e-02	  -1.7529000e-05	
   1.0000000e-01	  -1.7092000e-05	
   1.0500000e-01	  -1.7055000e-05	
   1.1000000e-01	  -1.6663000e-05	
   1.1500000e-01	  -1.6127000e-05	
   1.2000000e-01	  -1.5338000e-05	
   1.2500000e-01	  -1.4863000e-05	
   1.3000000e-01	  -1.4054000e-05	
   1.3500000e-01	  -1.3626000e-05	
   1.4000000e-01	  -1.3121000e-05	
   1.4500000e-01	  -1.2734000e-05	
   1.5000000e-01	  -1.2528000e-05	
   1.5500000e-01	  -1.2068000e-05	
   1.6000000e-01	  -1.2024000e-05	
   1.6500000e-01	  -1.3761000e-05	
   1.7000000e-01	  -1.5103000e-05	
   1.7500000e-01	  -1.5722000e-05	
   1.8000000e-01	  -1.6559000e-05	
   1.8500000e-01	  -1.7338000e-05	
   1.9000000e-01	  -1.6793000e-05	
   1.9500000e-01	  -1.5415000e-05	
   2.0000000e-01	  -1.4013000e-05	
   2.0500000e-01	  -1.3330000e-05	
   2.1000000e-01	  -1.2237000e-05	
   2.1500000e-01	  -1.0487000e-05	
   2.2000000e-01	  -9.3062000e-06	
   2.2500000e-01	  -9.2155000e-06	
   2.3000000e-01	  -8.0350000e-06	
   2.3500000e-01	  -6.5096000e-06	
   2.4000000e-01	  -6.3299000e-06	
   2.4500000e-01	  -7.3342000e-06	
   2.5000000e-01	  -7.3811000e-06	
   2.5500000e-01	  -7.4392000e-06	
   2.6000000e-01	  -8.0103000e-06	
   2.6500000e-01	  -1.1273000e-05	
   2.7000000e-01	  -1.8359000e-05	
   2.7500000e-01	  -2.4347000e-05	
   2.8000000e-01	  -2.3908000e-05	
   2.8500000e-01	  -1.9372000e-05	
   2.9000000e-01	  -1.7693000e-05	
   2.9500000e-01	  -1.9928000e-05	
   3.0000000e-01	  -2.0751000e-05	
   3.0500000e-01	  -1.8478000e-05	
   3.1000000e-01	  -1.6506000e-05	
   3.1500000e-01	  -1.9248000e-05	
   3.2000000e-01	  -1.9396000e-05	
   3.2500000e-01	  -1.4945000e-05	
   3.3000000e-01	  -1.1356000e-05	
   3.3500000e-01	  -7.4406000e-06	
   3.4000000e-01	   1.0032000e-06	
   3.4500000e-01	   8.5258000e-06	
   3.5000000e-01	   1.2761000e-05	
   3.5500000e-01	   1.3457000e-05	
   3.6000000e-01	   1.2144000e-05	
   3.6500000e-01	   1.0248000e-05	
   3.7000000e-01	   1.2419000e-05	
   3.7500000e-01	   1.3442000e-05	
   3.8000000e-01	   1.1202000e-05	
   3.8500000e-01	   9.0084000e-06	
   3.9000000e-01	   5.4288000e-06	
   3.9500000e-01	   4.2295000e-06	
   4.0000000e-01	   1.0823000e-05	
   4.0500000e-01	   1.2577000e-05	
   4.1000000e-01	   1.0807000e-05	
   4.1500000e-01	   8.3561000e-06	
   4.2000000e-01	   3.5445000e-06	
   4.2500000e-01	  -3.4424000e-06	
   4.3000000e-01	  -3.7139000e-06	
   4.3500000e-01	  -3.0280000e-06	
   4.4000000e-01	  -3.1479000e-06	
   4.4500000e-01	  -4.9705000e-06	
   4.5000000e-01	  -5.7730000e-06	
   4.5500000e-01	  -2.4752000e-06	
   4.6000000e-01	   7.6924000e-06	
   4.6500000e-01	   2.1686000e-05	
   4.7000000e-01	   2.6141000e-05	
   4.7500000e-01	   2.1826000e-05	
   4.8000000e-01	   3.1134000e-05	
   4.8500000e-01	   4.5817000e-05	
   4.9000000e-01	   3.9564000e-05	
   4.9500000e-01	   1.4836000e-05	
   5.0000000e-01	  -1.2082000e-05	
   5.0500000e-01	  -3.1591000e-05	
   5.1000000e-01	  -4.0370000e-05	
   5.1500000e-01	  -4.8526000e-05	
   5.2000000e-01	  -6.2341000e-05	
   5.2500000e-01	  -7.3859000e-05	
   5.3000000e-01	  -7.7923000e-05	
   5.3500000e-01	  -8.2396000e-05	
   5.4000000e-01	  -7.1274000e-05	
   5.4500000e-01	  -4.3922000e-05	
   5.5000000e-01	  -2.8829000e-05	
   5.5500000e-01	  -2.9633000e-05	
   5.6000000e-01	  -2.6713000e-05	
   5.6500000e-01	  -1.6457000e-05	
   5.7000000e-01	  -7.1595000e-06	
   5.7500000e-01	   2.9091000e-06	
   5.8000000e-01	   9.7356000e-06	
   5.8500000e-01	   1.7089000e-05	
   5.9000000e-01	   3.3321000e-05	
   5.9500000e-01	   5.2891000e-05	
   6.0000000e-01	   6.3325000e-05	
   6.0500000e-01	   5.3413000e-05	
   6.1000000e-01	   4.0333000e-05	
   6.1500000e-01	   4.9822000e-05	
   6.2000000e-01	   5.9837000e-05	
   6.2500000e-01	   4.1304000e-05	
   6.3000000e-01	   9.8456000e-06	
   6.3500000e-01	  -2.6883000e-06	
   6.4000000e-01	   6.1348000e-06	
   6.4500000e-01	   2.1690000e-05	
   6.5000000e-01	  -4.8077000e-06	
   6.5500000e-01	  -4.8895000e-05	
   6.6000000e-01	  -7.2211000e-05	
   6.6500000e-01	  -5.9768000e-05	
   6.7000000e-01	  -3.7538000e-05	
   6.7500000e-01	  -4.3135000e-05	
   6.8000000e-01	  -6.5521000e-05	
   6.8500000e-01	  -6.4621000e-05	
   6.9000000e-01	  -3.5164000e-05	
   6.9500000e-01	  -1.1263000e-05	
   7.0000000e-01	  -1.7752000e-05	
   7.0500000e-01	  -3.1275000e-05	
   7.1000000e-01	  -2.3827000e-05	
   7.1500000e-01	  -1.0919000e-05	
   7.2000000e-01	   8.1034000e-06	
   7.2500000e-01	   3.6246000e-05	
   7.3000000e-01	   3.9151000e-05	
   7.3500000e-01	   3.9630000e-06	
   7.4000000e-01	  -2.9105000e-05	
   7.4500000e-01	  -2.3944000e-05	
   7.5000000e-01	  -2.9288000e-05	
   7.5500000e-01	  -5.6875000e-05	
   7.6000000e-01	  -6.2522000e-05	
   7.6500000e-01	  -3.8800000e-05	
   7.7000000e-01	  -1.4298000e-05	
   7.7500000e-01	   5.9407000e-06	
   7.8000000e-01	   2.2120000e-06	
   7.8500000e-01	  -1.7253000e-05	
   7.9000000e-01	   2.3353000e-06	
   7.9500000e-01	   5.0358000e-05	
   8.0000000e-01	   7.0131000e-05	
   8.0500000e-01	   8.9930000e-05	
   8.1000000e-01	   1.2000000e-04	
   8.1500000e-01	   1.5005000e-04	
   8.2000000e-01	   1.5453000e-04	
   8.2500000e-01	   1.1308000e-04	
   8.3000000e-01	   8.3781000e-05	
   8.3500000e-01	   1.0046000e-04	
   8.4000000e-01	   1.0458000e-04	
   8.4500000e-01	   5.7101000e-05	
   8.5000000e-01	   1.8801000e-05	
   8.5500000e-01	   7.7893000e-06	
   8.6000000e-01	   1.6480000e-05	
   8.6500000e-01	   2.5490000e-05	
   8.7000000e-01	   9.3499000e-06	
   8.7500000e-01	   1.6432000e-05	
   8.8000000e-01	   6.2564000e-05	
   8.8500000e-01	   9.9530000e-05	
   8.9000000e-01	   9.0004000e-05	
   8.9500000e-01	   4.8746000e-05	
   9.0000000e-01	   3.9077000e-05	
   9.0500000e-01	   4.4044000e-05	
   9.1000000e-01	   6.8947000e-06	
   9.1500000e-01	  -3.4886000e-05	
   9.2000000e-01	  -2.3445000e-05	
   9.2500000e-01	  -6.8680000e-07	
   9.3000000e-01	   1.2696000e-05	
   9.3500000e-01	   4.2836000e-05	
   9.4000000e-01	   8.0638000e-05	
   9.4500000e-01	   8.6469000e-05	
   9.5000000e-01	   1.0840000e-04	
   9.5500000e-01	   1.3865000e-04	
   9.6000000e-01	   1.4661000e-04	
   9.6500000e-01	   1.7898000e-04	
   9.7000000e-01	   2.1616000e-04	
   9.7500000e-01	   2.0284000e-04	
   9.8000000e-01	   1.7533000e-04	
   9.8500000e-01	   1.5091000e-04	
   9.9000000e-01	   9.6847000e-05	
   9.9500000e-01	   6.5731000e-05	
   1.0000000e+00	   1.0252000e-04	
   1.0050000e+00	   1.4543000e-04	
   1.0100000e+00	   1.0461000e-04	
   1.0150000e+00	   3.1595000e-05	
   1.0200000e+00	   1.3977000e-05	
   1.0250000e+00	   8.0462000e-06	
   1.0300000e+00	  -1.3633000e-05	
   1.0350000e+00	  -3.6254000e-05	
   1.0400000e+00	  -4.6062000e-05	
   1.0450000e+00	  -5.7240000e-05	
   1.0500000e+00	  -4.4617000e-05	
   1.0550000e+00	   6.4894000e-06	
   1.0600000e+00	   2.4820000e-05	
   1.0650000e+00	   1.0932000e-06	
   1.0700000e+00	   3.7940000e-05	
   1.0750000e+00	   9.1102000e-05	
   1.0800000e+00	   9.5504000e-05	
   1.0850000e+00	   4.9984000e-05	
   1.0900000e+00	   2.5087000e-05	
   1.0950000e+00	   7.8722000e-05	
   1.1000000e+00	   1.6323000e-04	
   1.1050000e+00	   1.8682000e-04	
   1.1100000e+00	   1.3033000e-04	
   1.1150000e+00	   8.3231000e-05	
   1.1200000e+00	   9.5802000e-05	
   1.1250000e+00	   1.1641000e-04	
   1.1300000e+00	   1.4761000e-04	
   1.1350000e+00	   1.8869000e-04	
   1.1400000e+00	   2.4829000e-04	
   1.1450000e+00	   3.1612000e-04	
   1.1500000e+00	   3.6763000e-04	
   1.1550000e+00	   3.8466000e-04	
   1.1600000e+00	   3.9758000e-04	
   1.1650000e+00	   4.2743000e-04	
   1.1700000e+00	   4.4440000e-04	
   1.1750000e+00	   3.8745000e-04	
   1.1800000e+00	   3.4596000e-04	
   1.1850000e+00	   2.9539000e-04	
   1.1900000e+00	   2.3275000e-04	
   1.1950000e+00	   2.1598000e-04	
   1.2000000e+00	   1.9795000e-04	
   1.2050000e+00	   1.8179000e-04	
   1.2100000e+00	   1.5045000e-04	
   1.2150000e+00	   6.5201000e-05	
   1.2200000e+00	  -1.8025000e-05	
   1.2250000e+00	  -6.0257000e-05	
   1.2300000e+00	  -4.6334000e-05	
   1.2350000e+00	  -1.5984000e-05	
   1.2400000e+00	   5.2242000e-05	
   1.2450000e+00	   8.1234000e-05	
   1.2500000e+00	   3.8433000e-05	
   1.2550000e+00	  -2.9118000e-05	
   1.2600000e+00	  -4.9392000e-05	
   1.2650000e+00	  -4.2776000e-05	
   1.2700000e+00	  -5.0339000e-05	
   1.2750000e+00	  -5.6197000e-05	
   1.2800000e+00	  -9.7599000e-05	
   1.2850000e+00	  -1.1932000e-04	
   1.2900000e+00	   1.2023000e-05	
   1.2950000e+00	   1.4705000e-04	
   1.3000000e+00	   1.3295000e-04	
   1.3050000e+00	   1.2454000e-04	
   1.3100000e+00	   1.1193000e-04	
   1.3150000e+00	   5.5682000e-05	
   1.3200000e+00	  -4.7325000e-06	
   1.3250000e+00	  -2.5351000e-05	
   1.3300000e+00	  -1.9279000e-05	
   1.3350000e+00	  -1.6117000e-05	
   1.3400000e+00	  -1.8916000e-05	
   1.3450000e+00	  -1.6844000e-05	
   1.3500000e+00	   3.8278000e-06	
   1.3550000e+00	   6.1444000e-05	
   1.3600000e+00	   1.4274000e-04	
   1.3650000e+00	   1.7623000e-04	
   1.3700000e+00	   1.9198000e-04	
   1.3750000e+00	   1.8993000e-04	
   1.3800000e+00	   1.2630000e-04	
   1.3850000e+00	   3.3627000e-05	
   1.3900000e+00	  -4.3050000e-05	
   1.3950000e+00	  -1.6821000e-04	
   1.4000000e+00	  -3.1309000e-04	
   1.4050000e+00	  -4.9336000e-04	
   1.4100000e+00	  -6.9129000e-04	
   1.4150000e+00	  -7.2771000e-04	
   1.4200000e+00	  -6.1334000e-04	
   1.4250000e+00	  -5.1040000e-04	
   1.4300000e+00	  -4.9820000e-04	
   1.4350000e+00	  -5.0449000e-04	
   1.4400000e+00	  -4.2345000e-04	
   1.4450000e+00	  -2.0073000e-04	
   1.4500000e+00	   2.6154000e-05	
   1.4550000e+00	   1.8907000e-04	
   1.4600000e+00	   2.4005000e-04	
   1.4650000e+00	   2.3973000e-04	
   1.4700000e+00	   2.9460000e-04	
   1.4750000e+00	   3.2871000e-04	
   1.4800000e+00	   2.1945000e-04	
   1.4850000e+00	   1.5884000e-06	
   1.4900000e+00	  -1.1298000e-04	
   1.4950000e+00	  -1.1052000e-04	
   1.5000000e+00	  -1.1369000e-04	
   1.5050000e+00	  -1.1190000e-04	
   1.5100000e+00	  -1.7257000e-04	
   1.5150000e+00	  -2.4006000e-04	
   1.5200000e+00	  -1.5451000e-04	
   1.5250000e+00	   5.1198000e-05	
   1.5300000e+00	   2.1919000e-04	
   1.5350000e+00	   1.9090000e-04	
   1.5400000e+00	   1.5289000e-04	
   1.5450000e+00	   2.2413000e-04	
   1.5500000e+00	   3.2543000e-04	
   1.5550000e+00	   3.5921000e-04	
   1.5600000e+00	   2.9202000e-04	
   1.5650000e+00	   1.8070000e-04	
   1.5700000e+00	   1.1608000e-04	
   1.5750000e+00	   5.9153000e-05	
   1.5800000e+00	   3.8142000e-06	
   1.5850000e+00	  -3.7142000e-05	
   1.5900000e+00	  -3.0635000e-05	
   1.5950000e+00	  -6.1017000e-05	
   1.6000000e+00	  -8.9415000e-05	
   1.6050000e+00	   2.8637000e-05	
   1.6100000e+00	   2.3904000e-04	
   1.6150000e+00	   4.0129000e-04	
   1.6200000e+00	   5.5355000e-04	
   1.6250000e+00	   7.3959000e-04	
   1.6300000e+00	   9.4172000e-04	
   1.6350000e+00	   1.0380000e-03	
   1.6400000e+00	   1.0042000e-03	
   1.6450000e+00	   9.4756000e-04	
   1.6500000e+00	   8.4164000e-04	
   1.6550000e+00	   6.5182000e-04	
   1.6600000e+00	   4.6724000e-04	
   1.6650000e+00	   3.5640000e-04	
   1.6700000e+00	   2.1155000e-04	
   1.6750000e+00	   2.2151000e-05	
   1.6800000e+00	  -4.6028000e-05	
   1.6850000e+00	  -1.4758000e-06	
   1.6900000e+00	  -3.8247000e-05	
   1.6950000e+00	  -1.0601000e-04	
   1.7000000e+00	   2.1513000e-05	
   1.7050000e+00	   1.3948000e-04	
   1.7100000e+00	   1.2912000e-04	
   1.7150000e+00	   6.6703000e-05	
   1.7200000e+00	   1.1128000e-05	
   1.7250000e+00	  -5.3459000e-05	
   1.7300000e+00	  -3.0801000e-05	
   1.7350000e+00	   1.8017000e-04	
   1.7400000e+00	   2.4570000e-04	
   1.7450000e+00	   1.0250000e-04	
   1.7500000e+00	  -5.5533000e-05	
   1.7550000e+00	  -9.6276000e-05	
   1.7600000e+00	  -7.7843000e-05	
   1.7650000e+00	  -1.0698000e-04	
   1.7700000e+00	  -1.5749000e-04	
   1.7750000e+00	  -1.7793000e-04	
   1.7800000e+00	  -2.0315000e-04	
   1.7850000e+00	  -2.1082000e-04	
   1.7900000e+00	  -2.9595000e-04	
   1.7950000e+00	  -4.3166000e-04	
   1.8000000e+00	  -4.9195000e-04	
   1.8050000e+00	  -5.0637000e-04	
   1.8100000e+00	  -5.3608000e-04	
   1.8150000e+00	  -4.9503000e-04	
   1.8200000e+00	  -3.5858000e-04	
   1.8250000e+00	  -1.8061000e-04	
   1.8300000e+00	  -8.6117000e-05	
   1.8350000e+00	  -1.4586000e-04	
   1.8400000e+00	  -2.4467000e-04	
   1.8450000e+00	  -2.4964000e-04	
   1.8500000e+00	  -2.4943000e-04	
   1.8550000e+00	  -3.0085000e-04	
   1.8600000e+00	  -3.3420000e-04	
   1.8650000e+00	  -1.9919000e-04	
   1.8700000e+00	  -1.0871000e-04	
   1.8750000e+00	  -1.3804000e-04	
   1.8800000e+00	  -1.5820000e-04	
   1.8850000e+00	  -1.5404000e-04	
   1.8900000e+00	  -1.2862000e-04	
   1.8950000e+00	  -1.3930000e-04	
