0	-3.0488e-05
0.01	5.5819e-05
0.02	-5.4755e-06
0.03	5.1013e-05
0.04	-5.4464e-05
0.05	1.8289e-05
0.06	3.107e-08
0.07	0.0002276
0.08	0.00027766
0.09	0.0003257
0.1	7.9678e-05
0.11	3.4908e-05
0.12	-1.4661e-05
0.13	0.00018961
0.14	0.00047159
0.15	0.001154
0.16	0.00061049
0.17	-0.0010724
0.18	-0.0022623
0.19	-0.00059142
0.2	0.0019091
0.21	0.00086047
0.22	-0.00033747
0.23	0.00042126
0.24	-0.00069228
0.25	-0.0025851
0.26	-0.00041161
0.27	0.00039483
0.28	0.0005283
0.29	0.0023196
0.3	0.0014907
0.31	-0.0029817
0.32	-0.0081281
0.33	-0.0072996
0.34	-6.6296e-05
0.35	0.0044082
0.36	0.003399
0.37	0.0019186
0.38	0.0003321
0.39	3.2429e-05
0.4	0.0021172
0.41	0.0061746
0.42	0.0089232
0.43	0.0071918
0.44	-0.0037847
0.45	-0.017344
0.46	-0.018393
0.47	-0.0065436
0.48	0.011319
0.49	0.017409
0.5	0.0015441
0.51	-0.019993
0.52	-0.020578
0.53	0.00084703
0.54	0.024893
0.55	0.026858
0.56	0.0067666
0.57	-0.0092876
0.58	-0.0098091
0.59	-0.0034141
0.6	0.0072832
0.61	0.020009
0.62	0.012895
0.63	-0.0087682
0.64	-0.023007
0.65	-0.00096448
0.66	0.048314
0.67	0.07629
0.68	0.03552
0.69	-0.031158
0.7	-0.069219
0.71	-0.057985
0.72	-0.017637
0.73	0.01089
0.74	0.007703
0.75	-0.003332
0.76	0.017083
0.77	0.044161
0.78	0.017458
0.79	-0.036506
0.8	-0.061318
0.81	-0.039642
0.82	-0.0048548
0.83	0.0064149
0.84	0.0025546
0.85	0.011197
0.86	0.024768
0.87	0.022498
0.88	-0.013614
0.89	-0.02774
0.9	0.0074561
0.91	0.050798
0.92	0.035618
0.93	-0.022348
0.94	-0.063359
0.95	-0.038637
0.96	-0.00020783
0.97	0.011228
0.98	0.012003
0.99	0.0082842
1	0.015854
1.01	0.033008
1.02	0.030305
1.03	-0.0024488
1.04	-0.025695
1.05	-0.019468
1.06	-0.017479
1.07	-0.026301
1.08	-0.031084
1.09	-0.0056256
1.1	0.040918
1.11	0.054252
1.12	0.018461
1.13	-0.032477
1.14	-0.062725
1.15	-0.065714
1.16	-0.042266
1.17	-0.019563
1.18	-0.022836
1.19	0.0033888
1.2	0.040156
1.21	0.04614
1.22	0.034164
1.23	0.035328
1.24	0.021342
1.25	-0.010137
1.26	-0.015465
1.27	0.019181
1.28	0.030162
1.29	-0.0028333
1.3	-0.055899
1.31	-0.091429
1.32	-0.088244
1.33	-0.037286
1.34	0.032852
1.35	0.097275
1.36	0.12922
1.37	0.10865
1.38	0.0027447
1.39	-0.099565
1.4	-0.11728
1.41	-0.073891
1.42	-0.023741
1.43	0.020258
1.44	0.041662
1.45	0.072104
1.46	0.11687
1.47	0.13569
1.48	0.11259
1.49	0.031287
1.5	-0.05712
1.51	-0.093895
1.52	-0.043991
1.53	8.3356e-05
1.54	0.014698
1.55	0.02788
1.56	0.059585
1.57	0.052296
1.58	-0.0093386
1.59	-0.062823
1.6	-0.078688
1.61	-0.054907
1.62	-0.022095
1.63	-0.034036
1.64	-0.049574
1.65	-0.038469
1.66	-0.022284
1.67	-0.024509
1.68	-0.029135
1.69	0.0035372
1.7	0.094949
1.71	0.14867
1.72	0.11466
1.73	0.044325
1.74	-0.020889
1.75	-0.059264
1.76	-0.069835
1.77	-0.089382
1.78	-0.088573
1.79	-0.012463
1.8	0.082034
1.81	0.12889
1.82	0.13308
1.83	0.060114
1.84	-0.039494
1.85	-0.073217
1.86	-0.0741
1.87	-0.066704
1.88	-0.015273
1.89	0.024142
1.9	0.025696
1.91	0.030462
1.92	0.032636
1.93	0.020386
1.94	-0.032183
1.95	-0.058321
1.96	-0.046908
1.97	-0.029159
1.98	-0.01375
1.99	-0.015252
2	-0.017555
2.01	0.018851
2.02	0.076814
2.03	0.09042
2.04	0.044589
2.05	-0.018006
2.06	-0.10067
2.07	-0.11415
2.08	-0.015052
2.09	0.083879
2.1	0.078134
2.11	-0.00080137
2.12	-0.024508
2.13	-0.00036272
2.14	0.015482
2.15	0.031087
2.16	0.015825
2.17	-0.021615
2.18	-0.051228
2.19	-0.072654
2.2	-0.05346
2.21	-0.025673
2.22	-0.057593
2.23	-0.089571
2.24	-0.074908
2.25	-0.037726
2.26	-0.00098235
2.27	0.0035707
2.28	-0.018889
2.29	-0.051735
2.3	-0.054715
2.31	0.0012388
2.32	0.083862
2.33	0.088527
2.34	0.021394
2.35	-0.0070233
2.36	0.032984
2.37	0.092181
2.38	0.097897
2.39	0.059043
2.4	0.04185
2.41	0.042479
2.42	0.043076
2.43	0.02806
2.44	-0.030741
2.45	-0.089975
2.46	-0.093831
2.47	-0.09381
2.48	-0.12063
2.49	-0.13833
2.5	-0.121
2.51	-0.082354
2.52	-0.041993
2.53	-0.058505
2.54	-0.054538
2.55	0.0077627
2.56	0.10895
2.57	0.18973
2.58	0.22752
2.59	0.24116
2.6	0.27062
2.61	0.27776
2.62	0.21138
2.63	0.11787
2.64	0.067891
2.65	0.083384
2.66	0.12614
2.67	0.14091
2.68	0.13776
2.69	0.12603
2.7	0.11627
2.71	0.11082
2.72	0.080729
2.73	0.035593
2.74	0.0048236
2.75	-0.085988
2.76	-0.23172
2.77	-0.37058
2.78	-0.40948
2.79	-0.37498
2.8	-0.32961
2.81	-0.29435
2.82	-0.29372
2.83	-0.3306
2.84	-0.29701
2.85	-0.20118
2.86	-0.13565
2.87	-0.10635
2.88	-0.10735
2.89	-0.10059
2.9	-0.13391
2.91	-0.076721
2.92	0.11138
2.93	0.1797
2.94	0.10007
2.95	0.013136
2.96	-0.036786
2.97	-0.057282
2.98	-0.035795
2.99	0.043654
3	0.069038
3.01	0.055935
3.02	0.13764
3.03	0.22657
3.04	0.24232
3.05	0.22413
3.06	0.26001
3.07	0.28974
3.08	0.2806
3.09	0.28337
3.1	0.30835
3.11	0.28805
3.12	0.24319
3.13	0.1413
3.14	-0.066404
3.15	-0.29476
3.16	-0.34219
3.17	-0.20552
3.18	0.0588
3.19	0.20726
3.2	0.22261
3.21	0.20371
3.22	0.12405
3.23	-0.030325
3.24	-0.13174
3.25	-0.076349
3.26	0.09244
3.27	0.24091
3.28	0.28392
3.29	0.30227
3.3	0.31856
3.31	0.31124
3.32	0.27339
3.33	0.22305
3.34	0.1112
3.35	-0.0072027
3.36	-0.07338
3.37	-0.14094
3.38	-0.29788
3.39	-0.45794
3.4	-0.52796
3.41	-0.52126
3.42	-0.46388
3.43	-0.41329
3.44	-0.39647
3.45	-0.42109
3.46	-0.44451
3.47	-0.41752
3.48	-0.34948
3.49	-0.28992
3.5	-0.25387
3.51	-0.22126
3.52	-0.20592
3.53	-0.20308
3.54	-0.1978
3.55	-0.10066
3.56	0.068556
3.57	0.12354
3.58	0.11736
3.59	0.098098
3.6	0.060565
3.61	0.024258
3.62	-0.0097438
3.63	-0.022274
3.64	0.0090449
3.65	0.071236
3.66	0.12529
3.67	0.13694
3.68	0.11797
3.69	0.11491
3.7	0.16084
3.71	0.21792
3.72	0.26505
3.73	0.27876
3.74	0.27684
3.75	0.30826
3.76	0.42098
3.77	0.51784
3.78	0.52542
3.79	0.50204
3.8	0.41155
3.81	0.32175
3.82	0.24656
3.83	0.094215
3.84	-0.09394
3.85	-0.1889
3.86	-0.18788
3.87	-0.14295
3.88	-0.082012
3.89	-0.13188
3.9	-0.30862
3.91	-0.47204
3.92	-0.56876
3.93	-0.61726
3.94	-0.61936
3.95	-0.57118
3.96	-0.52526
3.97	-0.53791
3.98	-0.57941
3.99	-0.54591
4	-0.32188
4.01	0.019863
4.02	0.20712
4.03	0.27442
4.04	0.33741
4.05	0.40143
4.06	0.47894
4.07	0.55761
4.08	0.62744
4.09	0.63873
4.1	0.5858
4.11	0.53399
4.12	0.52136
4.13	0.53377
4.14	0.55257
4.15	0.6072
4.16	0.61553
4.17	0.56289
4.18	0.44776
4.19	0.26186
4.2	0.073261
4.21	-0.11402
4.22	-0.32921
4.23	-0.45538
4.24	-0.49716
4.25	-0.53944
4.26	-0.64097
4.27	-0.75924
4.28	-0.90156
4.29	-0.80582
4.3	-0.49858
4.31	-0.3626
4.32	-0.35055
4.33	-0.3289
4.34	-0.23427
4.35	-0.087049
4.36	0.05804
4.37	0.18745
4.38	0.27488
4.39	0.33102
4.4	0.37944
4.41	0.46538
4.42	0.56704
4.43	0.59601
4.44	0.66662
4.45	0.82921
4.46	0.93173
4.47	0.91421
4.48	0.85938
4.49	0.83179
4.5	0.8
4.51	0.69971
4.52	0.55194
4.53	0.3958
4.54	0.25016
4.55	0.17815
4.56	0.11413
4.57	-3.3849e-05
4.58	-0.15727
4.59	-0.31545
4.6	-0.42103
4.61	-0.50386
4.62	-0.60524
4.63	-0.75549
4.64	-0.94376
4.65	-1.1117
4.66	-1.2726
4.67	-1.3703
4.68	-1.3687
4.69	-1.2842
4.7	-1.178
4.71	-1.0739
4.72	-0.96967
4.73	-0.77883
4.74	-0.57645
4.75	-0.45621
4.76	-0.37864
4.77	-0.33144
4.78	-0.34072
4.79	-0.31207
4.8	-0.23156
4.81	-0.14695
4.82	-0.067354
4.83	0.013909
4.84	0.066453
4.85	0.093556
4.86	0.091816
4.87	0.073274
4.88	0.087494
4.89	0.14908
4.9	0.22908
4.91	0.26157
4.92	0.27775
4.93	0.31574
4.94	0.34257
4.95	0.35963
4.96	0.38318
4.97	0.37152
4.98	0.35136
4.99	0.40037
5	0.50148
5.01	0.61309
5.02	0.68728
5.03	0.67361
5.04	0.46464
5.05	0.16151
5.06	-0.0099131
5.07	-0.08121
5.08	-0.16605
5.09	-0.24917
5.1	-0.2242
5.11	0.11669
5.12	0.56467
5.13	0.76356
5.14	0.85374
5.15	0.88201
5.16	0.8608
5.17	0.93673
5.18	1.1014
5.19	1.2012
5.2	1.2256
5.21	1.0092
5.22	0.75347
5.23	0.67002
5.24	0.67126
5.25	0.61321
5.26	0.49211
5.27	0.38703
5.28	0.25756
5.29	0.12646
5.3	-0.046456
5.31	-0.2046
5.32	-0.37601
5.33	-0.53858
5.34	-0.77103
5.35	-0.96322
5.36	-1.0618
5.37	-1.1087
5.38	-1.164
5.39	-1.1668
5.4	-1.208
5.41	-1.1966
5.42	-1.4085
5.43	-1.5642
5.44	-2.3202
5.45	-2.4216
5.46	-1.4636
5.47	-0.82878
5.48	-0.58769
5.49	-0.43944
5.5	-0.30006
5.51	-0.21419
5.52	-0.14446
5.53	-0.084053
