0	-0.00029166
0.005	-0.00031633
0.01	-0.00037508
0.015	-0.0004335
0.02	-0.00037365
0.025	-0.00029324
0.03	-0.00037351
0.035	-0.00049971
0.04	-0.00049185
0.045	-0.00042548
0.05	-0.00043614
0.055	-0.00055657
0.06	-0.00061256
0.065	-0.00057906
0.07	-0.00061395
0.075	-0.00064565
0.08	-0.00063482
0.085	-0.00058836
0.09	-0.00043164
0.095	-0.00031853
0.1	-0.00049695
0.105	-0.00071169
0.11	-0.0007731
0.115	-0.00066485
0.12	-0.00070571
0.125	-0.00097148
0.13	-0.0012309
0.135	-0.0014863
0.14	-0.0016854
0.145	-0.0017391
0.15	-0.0016178
0.155	-0.001527
0.16	-0.0014133
0.165	-0.00085841
0.17	-0.00035943
0.175	-0.00021185
0.18	-0.00010305
0.185	-9.1616e-05
0.19	3.34e-05
0.195	0.00038683
0.2	0.00053497
0.205	0.000363
0.21	8.88e-05
0.215	-0.00054455
0.22	-0.0012549
0.225	-0.0013346
0.23	-0.00055253
0.235	0.00043937
0.24	0.00013342
0.245	-0.00068024
0.25	-0.0005293
0.255	5.8976e-05
0.26	0.00017244
0.265	-0.00041405
0.27	-0.0018255
0.275	-0.002772
0.28	-0.0018042
0.285	0.00050472
0.29	0.001812
0.295	0.0023063
0.3	0.0018624
0.305	0.00013047
0.31	-0.0011701
0.315	-0.0003203
0.32	0.00043627
0.325	-8.5469e-05
0.33	-0.00044117
0.335	0.00063604
0.34	0.0025589
0.345	0.0034372
0.35	0.0027257
0.355	0.0014982
0.36	0.00095264
0.365	0.0013684
0.37	0.0014937
0.375	0.00016162
0.38	-0.00025653
0.385	0.00088742
0.39	0.0025821
0.395	0.0027601
0.4	0.0021053
0.405	0.0025391
0.41	0.0038877
0.415	0.0039113
0.42	0.0016467
0.425	-0.0021245
0.43	-0.00501
0.435	-0.0051304
0.44	-0.0045055
0.445	-0.0057849
0.45	-0.0070938
0.455	-0.0056255
0.46	-0.0024729
0.465	-0.00060028
0.47	0.00031129
0.475	0.00065089
0.48	0.00057137
0.485	0.0027764
0.49	0.0042642
0.495	0.0008021
0.5	-0.0039385
0.505	-0.0060559
0.51	-0.0049458
0.515	-0.0011971
0.52	0.0019837
0.525	0.0013121
0.53	-0.00062659
0.535	-4.8882e-05
0.54	0.0024837
0.545	0.0034215
0.55	0.0013113
0.555	-0.00041648
0.56	-0.0019754
0.565	-0.0057473
0.57	-0.0074283
0.575	-0.0056575
0.58	-0.0027532
0.585	-0.00010116
0.59	-0.00034256
0.595	-0.001834
0.6	-0.0029789
0.605	-0.0036132
0.61	-0.0027336
0.615	0.0002188
0.62	0.0026236
0.625	0.0010019
0.63	-0.0016784
0.635	-0.0037297
0.64	-0.0051245
0.645	-0.0056561
0.65	-0.0064102
0.655	-0.0081163
0.66	-0.009319
0.665	-0.0091892
0.67	-0.0051268
0.675	-0.0025781
0.68	-0.0064366
0.685	-0.0088199
0.69	-0.0069325
0.695	0.0011235
0.7	0.0097574
0.705	0.01235
0.71	0.011152
0.715	0.010552
0.72	0.011651
0.725	0.012666
0.73	0.012174
0.735	0.0093867
0.74	0.0069725
0.745	0.007392
0.75	0.00887
0.755	0.0096195
0.76	0.013221
0.765	0.015439
0.77	0.010762
0.775	0.0016903
0.78	-0.0059363
0.785	-0.0052913
0.79	0.0017832
0.795	0.00554
0.8	0.001753
0.805	-0.00076791
0.81	0.00087844
0.815	0.002616
0.82	0.0032202
0.825	0.0040026
0.83	-0.0015323
0.835	-0.011256
0.84	-0.017835
0.845	-0.020014
0.85	-0.017573
0.855	-0.011306
0.86	-0.010963
0.865	-0.014987
0.87	-0.014344
0.875	-0.005461
0.88	0.0068085
0.885	0.0095139
0.89	-0.0024628
0.895	-0.018348
0.9	-0.024767
0.905	-0.017826
0.91	-0.0039741
0.915	0.0054102
0.92	0.0074704
0.925	0.0097219
0.93	0.013337
0.935	0.010525
0.94	-0.00057768
0.945	-3.1374e-05
0.95	0.012672
0.955	0.021097
0.96	0.0066297
0.965	-0.0081131
0.97	-0.0047535
0.975	0.0058728
0.98	0.0060258
0.985	0.00047534
0.99	-0.00035827
0.995	0.0019058
1	0.0038575
1.005	0.010789
1.01	0.020209
1.015	0.01711
1.02	0.0056968
1.025	-0.00039404
1.03	0.00093216
1.035	0.0047136
1.04	0.0042353
1.045	0.0010718
1.05	-0.0048397
1.055	-0.01275
1.06	-0.016241
1.065	-0.016919
1.07	-0.019905
1.075	-0.023205
1.08	-0.012324
1.085	-0.0003049
1.09	-0.0024183
1.095	-0.014886
1.1	-0.020302
1.105	-0.0048976
1.11	0.011827
1.115	0.016614
1.12	0.013832
1.125	0.0064334
1.13	-0.0024507
