0	7.35e-06
0.005	1.5072e-05
0.01	6.7011e-06
0.015	1.4746e-05
0.02	1.0563e-05
0.025	2.41e-05
0.03	2.1916e-05
0.035	3.9288e-05
0.04	4.593e-05
0.045	7.4463e-05
0.05	9.2694e-05
0.055	9.0305e-05
0.06	1.6457e-06
0.065	-0.00010988
0.07	-0.0002196
0.075	-0.00025232
0.08	-0.00024018
0.085	-0.00014904
0.09	-0.0001077
0.095	-0.00011287
0.1	-0.00016733
0.105	-0.0002165
0.11	-0.00031306
0.115	-0.00027227
0.12	-5.3531e-05
0.125	0.00023742
0.13	0.00041611
0.135	0.00039817
0.14	0.00010647
0.145	-0.00021718
0.15	-0.00049135
0.155	-0.00063958
0.16	-0.00051784
0.165	-5.7679e-05
0.17	0.00036305
0.175	0.00060989
0.18	0.00070411
0.185	0.00075611
0.19	0.00073083
0.195	0.00054726
0.2	8.3432e-05
0.205	-0.0005197
0.21	-0.00071436
0.215	-0.00027597
0.22	0.00017639
0.225	7.0958e-05
0.23	-0.00070263
0.235	-0.0016172
0.24	-0.0020347
0.245	-0.0018379
0.25	-0.0013764
0.255	-0.00034687
0.26	0.00099774
0.265	0.0019385
0.27	0.0019598
0.275	0.0012901
0.28	0.00032409
0.285	-0.00067301
0.29	-0.00070424
0.295	0.00021122
0.3	0.0010458
0.305	0.0014292
0.31	0.00085629
0.315	-0.00032482
0.32	-0.0016041
0.325	-0.0021544
0.33	-0.0019977
0.335	-0.0018586
0.34	-0.0023164
0.345	-0.0027555
0.35	-0.0037829
0.355	-0.0050258
0.36	-0.0054812
0.365	-0.0046325
0.37	-0.0025201
0.375	0.00017549
0.38	0.0024537
0.385	0.0030374
0.39	0.0023707
0.395	0.0012679
0.4	-0.00068502
0.405	-0.0033845
0.41	-0.0051821
0.415	-0.0052809
0.42	-0.0043536
0.425	-0.0039419
0.43	-0.0038606
0.435	-0.0029793
0.44	-0.0018428
0.445	-0.00034235
0.45	0.0010725
0.455	0.001352
0.46	-0.00029376
0.465	-0.0034212
0.47	-0.005823
0.475	-0.0051806
0.48	-0.0028668
0.485	-0.0020429
0.49	-0.0026768
0.495	-0.0018672
0.5	0.00058608
0.505	0.0023302
0.51	0.00061013
0.515	-0.0043232
0.52	-0.009051
0.525	-0.011232
0.53	-0.0094602
0.535	-0.0054072
0.54	-0.0027672
0.545	-0.0027052
0.55	-0.0056435
0.555	-0.0098772
0.56	-0.013496
0.565	-0.014285
0.57	-0.010702
0.575	-0.0048172
0.58	0.00048832
0.585	0.0052204
0.59	0.008589
0.595	0.010882
0.6	0.011627
0.605	0.011781
0.61	0.012605
0.615	0.013397
0.62	0.011551
0.625	0.0081047
0.63	0.003214
0.635	-0.0035068
0.64	-0.0090271
0.645	-0.012635
0.65	-0.01406
0.655	-0.013551
0.66	-0.013012
0.665	-0.012376
0.67	-0.011187
0.675	-0.0081485
0.68	-0.0025769
0.685	0.0054272
0.69	0.013263
0.695	0.017551
0.7	0.016554
0.705	0.010261
0.71	0.0012661
0.715	-0.0092414
0.72	-0.01851
0.725	-0.025519
0.73	-0.030252
0.735	-0.030734
0.74	-0.027192
0.745	-0.021348
0.75	-0.013856
0.755	-0.0069744
0.76	-0.0031998
0.765	2.4074e-05
0.77	0.0054549
0.775	0.0096851
0.78	0.0086107
0.785	0.0040443
0.79	0.0017867
0.795	0.0032728
0.8	0.0057344
0.805	0.0080763
0.81	0.0091621
0.815	0.01112
0.82	0.012502
0.825	0.012288
0.83	0.011913
0.835	0.012312
0.84	0.012672
0.845	0.0099258
0.85	0.0044549
0.855	-0.0016272
0.86	-0.0054767
0.865	-0.0060185
0.87	-0.0039951
0.875	-0.00039642
0.88	0.0016523
0.885	0.0013979
0.89	-0.0014248
0.895	-0.0046475
0.9	-0.0081215
0.905	-0.009839
0.91	-0.0067494
0.915	0.0014546
0.92	0.014115
0.925	0.029466
0.93	0.039849
0.935	0.041456
0.94	0.037863
0.945	0.03183
0.95	0.026969
0.955	0.024931
0.96	0.023564
0.965	0.017968
0.97	0.009605
0.975	0.00045627
0.98	-0.0071083
0.985	-0.0088726
0.99	-0.007459
0.995	-0.0063244
1	-0.0063356
1.005	-0.0071279
1.01	-0.0083911
1.015	-0.0097916
1.02	-0.010003
1.025	-0.0053914
1.03	0.0037227
1.035	0.013831
1.04	0.024759
1.045	0.038331
1.05	0.051241
1.055	0.058488
1.06	0.056303
1.065	0.047097
1.07	0.035839
1.075	0.027833
1.08	0.023938
1.085	0.019465
1.09	0.013255
1.095	0.0043148
1.1	-0.0050976
1.105	-0.014129
1.11	-0.02316
1.115	-0.028425
1.12	-0.027576
1.125	-0.022929
1.13	-0.019163
1.135	-0.017191
1.14	-0.017844
1.145	-0.021103
1.15	-0.024352
1.155	-0.023732
1.16	-0.013827
1.165	0.0044649
1.17	0.022651
1.175	0.031018
1.18	0.027123
1.185	0.018772
1.19	0.013166
1.195	0.014319
1.2	0.022032
1.205	0.029107
1.21	0.029798
1.215	0.024632
1.22	0.014866
1.225	0.0026393
1.23	-0.0089577
1.235	-0.017838
1.24	-0.020919
1.245	-0.020211
1.25	-0.018466
1.255	-0.013725
1.26	-0.0057239
1.265	0.002675
1.27	0.0093769
1.275	0.011562
1.28	0.011382
1.285	0.012866
1.29	0.018518
1.295	0.031318
1.3	0.045977
1.305	0.058664
1.31	0.06589
1.315	0.061762
1.32	0.047838
1.325	0.028872
1.33	0.011712
1.335	0.0021019
1.34	0.001029
1.345	0.0030395
1.35	0.0025608
1.355	-0.0006411
1.36	-0.0056604
1.365	-0.010423
1.37	-0.01154
1.375	-0.0095912
1.38	-0.0043866
1.385	0.0014832
1.39	0.0088326
1.395	0.014241
1.4	0.014768
1.405	0.012191
1.41	0.0083195
1.415	0.00082602
1.42	-0.0091089
1.425	-0.020588
1.43	-0.032524
1.435	-0.039773
1.44	-0.039051
1.445	-0.035881
1.45	-0.035637
1.455	-0.040005
1.46	-0.048163
1.465	-0.058994
1.47	-0.068123
1.475	-0.069304
1.48	-0.062057
1.485	-0.051299
1.49	-0.043493
1.495	-0.035336
1.5	-0.024386
1.505	-0.018488
1.51	-0.014895
1.515	-0.010368
1.52	-0.0073689
1.525	-0.0064933
1.53	-0.0088797
1.535	-0.014493
1.54	-0.018378
1.545	-0.017511
1.55	-0.010705
1.555	-0.0036837
1.56	0.0024608
1.565	0.0061605
1.57	0.00057974
1.575	-0.010674
1.58	-0.023433
1.585	-0.031369
1.59	-0.027667
1.595	-0.014329
1.6	-0.0043736
1.605	-0.0037565
1.61	-0.012089
1.615	-0.021983
1.62	-0.027347
1.625	-0.02962
1.63	-0.029821
1.635	-0.027083
1.64	-0.021256
1.645	-0.008917
1.65	0.0084926
1.655	0.026696
1.66	0.04599
1.665	0.066264
1.67	0.079828
1.675	0.079255
1.68	0.066357
1.685	0.04861
1.69	0.032986
1.695	0.022594
1.7	0.016197
1.705	0.0060471
1.71	-0.010403
1.715	-0.027504
1.72	-0.043606
1.725	-0.057077
1.73	-0.067407
1.735	-0.076586
1.74	-0.08238
1.745	-0.082214
1.75	-0.07538
1.755	-0.06374
1.76	-0.054604
1.765	-0.050187
1.77	-0.049587
1.775	-0.04781
1.78	-0.044281
1.785	-0.03858
1.79	-0.027943
1.795	-0.012999
1.8	0.0070036
1.805	0.02995
1.81	0.045321
1.815	0.04559
1.82	0.034
1.825	0.013964
1.83	-0.010337
1.835	-0.032283
1.84	-0.048247
1.845	-0.057635
1.85	-0.056616
1.855	-0.045831
1.86	-0.030292
1.865	-0.007896
1.87	0.024105
1.875	0.059709
1.88	0.088205
1.885	0.10667
1.89	0.11829
1.895	0.12633
1.9	0.12706
1.905	0.12234
1.91	0.11595
1.915	0.10917
1.92	0.10255
1.925	0.097641
1.93	0.09108
1.935	0.082612
1.94	0.075185
1.945	0.069543
1.95	0.065583
1.955	0.061782
1.96	0.056942
1.965	0.050767
1.97	0.038811
1.975	0.020569
1.98	-0.0025427
1.985	-0.028593
1.99	-0.05135
1.995	-0.070379
2	-0.084401
2.005	-0.092012
2.01	-0.093635
2.015	-0.093579
2.02	-0.09376
2.025	-0.092624
2.03	-0.087756
2.035	-0.0758
2.04	-0.057714
2.045	-0.040081
2.05	-0.029959
2.055	-0.028415
2.06	-0.031412
2.065	-0.037441
2.07	-0.046096
2.075	-0.057168
2.08	-0.06682
2.085	-0.073355
2.09	-0.075955
2.095	-0.073139
2.1	-0.069157
2.105	-0.065326
2.11	-0.059252
2.115	-0.055848
2.12	-0.058021
2.125	-0.059369
2.13	-0.055691
2.135	-0.046405
2.14	-0.031833
2.145	-0.013634
2.15	0.0054768
2.155	0.022108
2.16	0.034567
2.165	0.039506
2.17	0.038652
2.175	0.039872
2.18	0.043979
2.185	0.042192
2.19	0.030691
2.195	0.015834
2.2	0.0095098
2.205	0.013928
2.21	0.028233
2.215	0.050049
2.22	0.074952
2.225	0.096786
2.23	0.10792
2.235	0.10545
2.24	0.092197
2.245	0.070355
2.25	0.046739
2.255	0.027812
2.26	0.014288
2.265	0.0055839
2.27	-0.00029371
2.275	-0.0033131
2.28	-0.0031286
2.285	0.0049794
2.29	0.020998
2.295	0.038817
2.3	0.052512
2.305	0.061115
2.31	0.067425
2.315	0.07458
2.32	0.082723
2.325	0.090014
2.33	0.089496
2.335	0.078892
2.34	0.06073
2.345	0.039112
2.35	0.014994
2.355	-0.0098372
2.36	-0.0327
2.365	-0.044946
2.37	-0.044291
2.375	-0.035192
2.38	-0.020381
2.385	-0.0035018
2.39	0.01009
2.395	0.018001
2.4	0.02024
2.405	0.015718
2.41	0.0082492
2.415	0.0050468
2.42	0.0082688
2.425	0.016177
2.43	0.025749
2.435	0.035661
2.44	0.041874
2.445	0.038547
2.45	0.028084
2.455	0.013982
2.46	-0.0016585
2.465	-0.012704
2.47	-0.019779
2.475	-0.027274
2.48	-0.033694
2.485	-0.039212
